symbol,asset_id,event_time,price_usd,open_price_usd,min_price_usd_24h,max_price_usd_24h,volume_24h,market_cap_usd,change_pct_24h
LTC,litecoin,2024-01-06T06:53:00Z,90309.085649,84582.313248,83269.35822,92600.366748,2648157963.058,1382127871012.135,-16.1012
DOGE,dogecoin,2024-01-07T01:43:00Z,51243.936284,51897.096602,48472.103987,52704.100992,4961264287.325,936844041121.12,-6.1726
AAVE,aave,2024-01-02T05:42:00Z,98788.287147,87594.631893,87589.23506,99295.310631,1408831215.015,130896565045.173,18.2136
BTC,bitcoin,2024-01-02T13:05:00Z,72694.522816,74194.559056,70797.887948,79335.048789,3128768063.447,1863112164264.388,-1.8498
DOGE,dogecoin,2024-01-02T12:13:00Z,50722.744417,50538.867898,49899.849436,52095.643503,1941633454.732,636584237192.159,-5.9664
DOT,polkadot,2024-01-03T05:59:00Z,3970.248419,3684.761683,3511.168483,4004.766428,184978545.394,1227466139009.801,1.0481
SOL,solana,2024-01-02T18:52:00Z,57240.2717,59732.949241,55093.047894,59220.341758,3332502525.375,1295935070708.255,-23.9668
DOGE,dogecoin,2024-01-06T07:58:00Z,26804.198666,27975.274649,25907.379406,29306.876887,907078556.465,1988754047968.104,13.184
BTC,bitcoin,2024-01-06T21:29:00Z,21395.218757,21155.993902,21368.434766,23164.945488,1214276734.934,1334199402460.518,7.9288
DOT,polkadot,2024-01-02T00:10:00Z,79462.805913,50395.601683,50076.46207,52975.203942,4365061375.241,867660727225.183,0.84
LTC,litecoin,2024-01-06T14:56:00Z,84544.987772,92804.042352,82464.082613,89792.567921,4571309997.835,411046901042.601,-4.0136
SOL,solana,2024-01-07T19:44:00Z,13167.669541,13558.09279,12435.435302,13476.323797,1621798923.656,581575119010.255,-13.1869
ETH,ethereum,2024-01-01T06:01:00Z,"12,34",49692.433135,45220.329986,52240.977621,1613438738.374,565632493064.698,2.4309
DOT,polkadot,2024-01-05T04:43:00Z,563.547987,560.062515,556.468962,584.916314,2746814461.619,202186486233.104,-14.0037
DOGE,dogecoin,,85462.16735,79064.657102,76607.595675,85518.979705,983105615.267,709203815670.998,22.692
BTC,bitcoin,2024-01-02T00:36:00Z,63355.2505275,40496.420508,38544.39933,42236.833685,358295289.328,522968751660.007,-22.4928
ADA,cardano,2024-01-05T13:41:00Z,31137.906846,29989.32123,28983.564037,32762.468636,4267892966.187,1891873350387.365,18.7149
DOT,polkadot,2024-01-01T12:36:00Z,44653.507866,45654.116029,47580.053652,44633.223239,3371889019.673,1319351531682.587,-6.0675
SOL,solana,2024-01-06T21:36:00Z,22040.735021,20799.787485,20860.516938,22593.468833,899678984.678,831265882028.782,23.8187
AAVE,aave,2024-01-07T13:10:00Z,61319.320797,58540.112137,55379.192431,62085.037339,4073541892.96,290581817967.669,3.1065
SOL,solana,2024-01-03T02:16:00Z,23653.335301,22810.167544,22923.458696,23888.543654,4382042000.163,9264358698.457,-16.1348
BTC,bitcoin,2024-01-06T16:50:00Z,31466.103854,30359.606816,28895.002205,33364.556183,3574445190.754,1541386767229.869,22.3837
ETH,ethereum,2024-01-07T17:00:00Z,42526.961431,43057.732382,41052.934929,47128.24988,1953562638.107,1359357519844.427,-2.6774
DOGE,dogecoin,2024-01-04T02:13:00Z,12817.66532,13021.452548,12580.517295,13084.624882,2767202852.42,197743689798.474,-2.1773
XRP,ripple,2024-01-03T09:12:00Z,16542.232903,16225.568656,16417.538144,16880.102331,3012906031.159,386526993122.809,7.3131
LTC,litecoin,2024-01-04T10:15:00Z,51556.378738,53475.950588,51250.030027,55907.195945,350232379.004,1568866937755.328,1.1169
LTC,litecoin,2024-01-04T22:13:00Z,16261.188091,16382.324447,16000.721036,17393.493406,4093034664.477,443755036667.324,22.0776
LINK,chainlink,2024-01-03T07:33:00Z,90947.451829,94239.729736,85465.42,95140.545834,887283752.598,530126158541.059,8.2749
AAVE,aave,2024-01-06T07:37:00Z,83947.905583,80329.638607,77950.60744,84468.953505,2208299300.158,1727781097803.415,2.0669
ADA,cardano,2024-01-03T10:14:00Z,66404.92174,67960.167928,63559.662831,67547.488143,3104981431.147,79137762917.456,6.3857
SOL,solana,2024-01-07T04:23:00Z,10082.508528,10101.455219,9356.594715,10790.373552,40144208.911,479638245175.39,-17.1297
XRP,ripple,2024-01-03T02:12:00Z,4790.871719,4917.974982,4689.635704,4990.348527,4272848783.485,80531861804.692,0.9354
DOGE,dogecoin,2024-01-01T22:04:00Z,89079.118252,86544.692173,80018.590122,90133.10671,2848396813.973,1429960742546.554,13.4007
LTC,litecoin,2024-01-02T04:38:00Z,78317.750793,86537.426882,76757.812899,89391.694262,32144732.877,592083030286.016,-14.5109
SOL,solana,2024-01-01T12:32:00Z,93901.95119,91881.62396,94628.058556,81175.290309,2813938685.043,575551272100.264,-22.3146
ADA,cardano,2024-01-01T17:51:00Z,34874.033301,36402.461884,34400.039648,36886.626643,-48467.209922877366,1928107083096.351,21.2565
DOT,polkadot,2024-01-02T01:47:00Z,10704.464004,10032.433458,10271.214448,10936.761968,1364773943.238,183586045385.752,23.9669
LINK,chainlink,2024-01-02T09:02:00Z,87784.97383,89268.321213,81693.062097,91056.819445,3321504774.609,727159217874.48,10.3134
SOL,solana,,1333.95578,1410.663135,1328.843771,1445.034148,2022538375.502,261411115122.131,24.0799
ETH,ethereum,2024-01-02T20:01:00Z,47480.70919,48846.378094,44705.47274,48484.259225,1628213998.843,1797908986593.088,17.5092
XRP,ripple,2024-01-03T00:50:00Z,50731.297102,50160.333446,49834.837702,53076.957387,850048386.066,1362859347908.796,-24.3866
LINK,chainlink,2024-01-06T12:37:00Z,13913.301748,13261.333303,12686.040779,14795.21989,738814137.63,708479057982.169,-1.552
BTC,bitcoin,2024-01-03T19:17:00Z,92751.658027,92922.601912,85334.544546,92840.316688,2680597393.881,287136002416.762,7.3083
,aave,2024-01-01T02:46:00Z,15239.201654,14833.708446,15103.055905,16111.252714,4366251262.023,1789087340113.849,-0.232
LTC,litecoin,2024-01-01T15:13:00Z,79288.480717,80814.32285,75863.185571,83341.486673,2073609847.407,903467556897.507,-21.462
LTC,litecoin,2024-01-07T05:57:00Z,8543.029702,8617.671656,8459.750913,9079.809946,572095983.826,1077338275216.656,-13.6466
LINK,chainlink,2024-01-02T08:30:00Z,2775.107327,2691.143163,2711.745851,2877.575227,790917659.794,1699954534091.441,-24.4877
,ripple,2024-01-01T00:22:00Z,72533.084525,66966.090094,67503.337106,72908.524865,177916171.795,1269549838617.344,-16.6838
BTC,bitcoin,2024-01-02T19:57:00Z,69549.602776,66469.088117,67803.422459,72682.478775,4566794859.048,920988499346.327,13.5488
BTC,bitcoin,2024-01-05T06:27:00Z,40261.819331,36638.048756,37851.389607,40397.395594,2404341708.987,310178363525.522,7.6144
LTC,litecoin,2024-01-02T07:00:00Z,18929.052685,18011.794067,18258.330139,19825.681615,429003266.633,1239579633281.523,17.0602
XRP,ripple,2024-01-02T11:23:00Z,61173.375165,59596.531959,59773.914548,61392.381498,3543874270.702,329504020359.438,11.7731
DOT,polkadot,2024-01-07T15:11:00Z,29022.146137,28240.905628,26157.711288,29430.392349,1878960168.672,1563379140147.288,14.4105
XRP,ripple,2024-01-01T06:34:00Z,bad-price,5450.914192,5031.815745,5546.641294,237680234.682,524220543482.743,20.0629
,cardano,2024-01-01T01:07:00Z,44646.818894,47375.460155,44228.00306,49230.084214,2162417329.299,1399312204291.178,-15.413
LTC,litecoin,2024-01-02T02:28:00Z,58119.829962,59123.15293,54397.79962,61511.3228,4166276392.184,945994476714.248,11.9849
LINK,chainlink,2024-01-04T09:23:00Z,46128.650153,46267.176648,44225.426593,49737.70991,2670235796.658,425072442735.955,-4.5444
LTC,litecoin,2024-01-04T06:55:00Z,9824.660251,10228.258525,9729.559387,10446.352309,3617331482.106,1776680084876.076,13.0211
AAVE,aave,2024-01-06T04:45:00Z,7412.065198,7077.398828,6903.40866,7550.743052,1458749973.935,632799167821.814,24.8651
ETH,ethereum,2024-01-07T09:14:00Z,14684.35691,14461.065923,14214.41801,15879.129684,2929256671.536,1117347143573.352,20.0072
AAVE,aave,2024-01-02T10:42:00Z,17416.111436,17436.844571,16222.443607,17720.92665,2413371816.097,1370045420523.041,-22.62
XRP,ripple,2024-01-06T02:23:00Z,7095.63865,6497.925238,6309.547619,7215.091594,3015326258.997,1212946234391.795,-9.4119
LINK,chainlink,2024-01-07T16:31:00Z,34100.240069,32633.717492,30521.083082,35103.72637,2960358537.671,1969003044965.996,-21.6507
XRP,ripple,2024-01-04T10:53:00Z,39786.627076,38703.651813,37961.055999,40914.012863,864712491.573,1048104538414.804,-7.9279
ADA,cardano,2024-01-03T04:40:00Z,7635.481853,8448.378611,7524.116843,8390.391145,4640217306.742,1231971678026.377,7.4378
XRP,ripple,2024-01-01T14:08:00Z,54644.860526,53060.6558,58568.675541,53792.122892,1498181579.477,491465421495.323,-22.3593
AAVE,aave,2024-01-02T08:42:00Z,13864.966277,14218.771286,12863.919137,14242.571163,3005269945.051,1125616078684.037,-18.7993
ADA,cardano,2024-01-01T06:33:00Z,"12,34",61077.01751,62553.172435,65008.023785,2005557116.949,108495070330.554,0.6583
LINK,chainlink,2024-01-05T02:54:00Z,79502.282426,81820.338081,75414.57188,83444.74744,3471700331.55,1460419507198.653,-20.025
BTC,bitcoin,2024-01-07T16:29:00Z,34354.320481,33057.329123,32531.489842,36145.631317,3863754542.813,1180382245832.498,-21.5571
DOT,polkadot,2024-01-04T15:52:00Z,15536.482007,16392.967332,14459.613833,16225.454849,1242335633.472,132379910837.22,19.0133
BTC,bitcoin,2024-01-03T19:21:00Z,10902.281614,10821.148637,9623.680471,11065.587948,4189101421.635,1850509035553.081,-21.2062
XRP,ripple,2024-01-01T08:07:00Z,15678.212231,15411.308964,15157.725117,16011.848462,2362738061.918,902199978962.62,-18.9102
,chainlink,2024-01-01T00:16:00Z,15143.017373,15494.234018,14411.080423,15764.783761,1734305814.962,798702571853.912,-6.5385
BTC,bitcoin,2024-01-05T23:03:00Z,32401.537434,31541.647334,31017.162676,34452.621817,812782163.423,1811634891258.108,-3.1695
SOL,solana,2024-01-06T13:20:00Z,67207.091022,68521.426439,67131.282056,71155.627896,2206485372.461,1581566832833.5,-17.9081
DOT,polkadot,2024-01-05T12:48:00Z,83219.465523,78302.362794,74176.017391,84390.597621,2320198650.929,937799710288.396,6.5857
LINK,chainlink,2024-01-05T19:07:00Z,61342.424818,61585.882135,58343.820607,64856.948283,2361645749.854,1061491279496.62,-13.0217
,chainlink,2024-01-01T00:17:00Z,86051.990594,90891.437703,85627.495529,95222.715065,4710438572.043,1516049984683.578,-20.6576
LTC,litecoin,2024-01-07T19:22:00Z,10257.296038,10873.230664,10054.618396,11028.433849,1099940242.173,172778012858.388,8.1676
AAVE,aave,2024-01-06T09:35:00Z,5034.997841,4851.680467,4715.991887,5056.940431,1515202730.69,1826443992006.484,10.2688
DOT,polkadot,2024-01-03T02:57:00Z,72687.717283,71907.625396,72527.395476,77100.243473,4340285000.277,639212799907.063,6.8716
SOL,solana,2024-01-06T15:22:00Z,2451.499023,2490.551585,2382.552947,2655.139774,610363977.418,362063982983.892,2.2967
ETH,ethereum,2024-01-06T06:21:00Z,37279.915276,40723.173734,36296.160883,41453.698436,3619758105.978,360814979994.573,19.2807
XRP,ripple,2024-01-05T16:41:00Z,59995.549917,60444.645551,55952.081217,63362.94824,3910133264.207,1842817555931.863,0.514
LTC,litecoin,2024-01-03T22:03:00Z,89087.808138,89762.917704,87863.975064,95881.694745,2830740920.843,1130094213569.468,-18.2664
BTC,bitcoin,2024-01-02T18:29:00Z,20983.667325,19836.797453,19164.112225,21433.083608,4369715039.137,916393070826.037,19.6926
XRP,ripple,2024-01-06T14:02:00Z,56090.723747,54261.736325,54465.83972,56283.022091,2972568397.777,1157424556444.166,0.227
LINK,chainlink,2024-01-04T21:55:00Z,33642.923972,35523.112642,31930.15673,35589.936529,483219800.266,17864109551.663,-6.9301
ADA,cardano,2024-01-05T14:47:00Z,10871.824196,10579.554914,10372.010609,11457.13043,4818892241.842,13231293141.898,-21.4064
DOGE,dogecoin,2024-01-06T19:51:00Z,92559.244117,98214.168088,88654.820952,99112.099922,357349912.299,1941344724750.379,-21.3207
LTC,litecoin,2024-01-06T02:53:00Z,81519.927911,83218.689012,80098.829813,91394.304124,2358314677.786,50781149090.644,-8.0663
ADA,cardano,2024-01-07T08:45:00Z,83096.894194,86555.670534,82635.779918,93325.487873,1862087239.485,1364784880974.448,-10.6298
BTC,bitcoin,2024-01-01T03:08:00Z,85262.160284,85460.211724,79868.598679,86099.25738,3842776426.603,310825690919.392,-9.4061
DOT,polkadot,2024-01-07T05:11:00Z,67044.608702,66807.370895,66187.466026,69505.758976,4994933698.176,1224507527384.777,12.1623
BTC,bitcoin,2024-01-02T15:04:00Z,59206.929461,64798.189682,57866.294135,66441.244674,2216402227.04,686957790281.895,-7.3274
LTC,litecoin,2024-01-06T05:15:00Z,13689.627407,13974.176338,12355.863704,13710.302295,3758251195.07,1513397798191.787,-0.9093
AAVE,aave,2024-01-07T11:57:00Z,49481.681203,49408.83604,48343.69612,54510.843375,923345925.265,320613554932.575,-3.879
BTC,bitcoin,2024-01-02T19:16:00Z,48359.583645,49927.960341,46638.411347,51053.863131,4626554734.173,64372701952.653,5.5917
AAVE,aave,2024-01-04T18:46:00Z,86308.987017,83098.907826,85212.365457,91351.377394,4212217207.021,102583228231.064,19.2204
BTC,bitcoin,2024-01-05T12:30:00Z,2110.43456,2050.222604,1888.353448,2129.751504,3377576179.489,1560101589936.598,-11.745
LINK,chainlink,2024-01-07T20:44:00Z,64919.904232,62469.773631,58055.115539,65935.32787,4319556776.813,696394917242.949,-17.6946
LTC,litecoin,2024-01-06T04:27:00Z,18225.891307,18968.075056,16753.036443,19291.298609,2917430366.218,46703764059.291,-16.2728
ADA,cardano,2024-01-03T10:04:00Z,67563.26364,65648.209565,66833.959882,71535.176225,213705671.297,238501021995.977,18.4178
ADA,cardano,2024-01-02T19:20:00Z,10815.352269,10299.400196,10404.67944,10969.795413,2433499672.291,500265078185.428,12.6656
DOT,polkadot,2024-01-04T22:40:00Z,34400.212284,34871.405801,32417.271751,35620.149138,3809475710.438,1229447166376.88,11.3167
AAVE,aave,2024-01-02T14:09:00Z,16200.786866,16487.984849,15825.933795,16989.612405,2493313190.109,1841015276872.539,5.6926
ETH,ethereum,2024-01-02T10:22:00Z,56578.10105,51566.873744,52559.388343,58106.476713,3345112177.691,1599097994887.559,1.0614
DOGE,dogecoin,2024-01-07T00:51:00Z,25338.17043,24950.619495,24306.41406,26632.743388,536520067.24,117829654966.915,-7.8534
SOL,solana,2024-01-01T17:18:00Z,53338.040078,50769.180293,50413.412815,54196.386746,-79916.75379435696,410298614060.888,11.7055
AAVE,aave,2024-01-01T21:13:00Z,28153.015419,28201.126928,26224.087873,28156.775049,25819665.21,-101281.08814158278,-23.4292
LTC,litecoin,2024-01-07T04:39:00Z,7972.797343,8677.994245,7928.124732,8559.796962,2570618735.233,1958417573991.445,4.8488
DOT,polkadot,2024-01-07T08:53:00Z,83774.012328,86825.302491,83601.355975,85977.92286,980740150.338,1470759760150.716,8.5255
ETH,ethereum,2024-01-03T20:08:00Z,63488.073423,65790.737381,62718.643939,70724.692151,997022863.198,527932416967.783,-9.7588
XRP,ripple,2024-01-07T18:20:00Z,93679.386916,97772.638928,88876.079427,102042.798639,414937361.967,251683494640.725,-20.3304
XRP,ripple,2024-01-03T11:51:00Z,64543.243783,67369.340719,62312.089141,69738.280645,156839508.102,132608102040.206,-0.5663
SOL,solana,2024-01-07T19:23:00Z,59667.013714,57661.300802,58755.792751,60216.985207,855948377.835,81966898050.547,16.5118
BTC,bitcoin,2024-01-02T01:16:00Z,21257.6185,20682.699405,21181.638366,22004.133313,2877041155.557,1722337985428.932,-22.4489
ADA,cardano,2024-01-05T17:07:00Z,40895.539188,38900.693219,38090.464923,41238.348335,2293812672.072,372678944459.978,18.2703
AAVE,aave,2024-01-02T16:05:00Z,8474.39509,8599.39235,8410.520393,8921.194209,1648191143.609,1771331325697.661,-5.2755
DOT,polkadot,2024-01-05T17:05:00Z,9556.954231,10018.50936,9494.35493,10868.004419,4912998816.279,368437901516.078,-24.044
ETH,ethereum,2024-01-04T18:09:00Z,43042.204588,42364.45702,42163.755108,44327.771534,243226926.977,1922842050764.76,19.0673
BTC,bitcoin,2024-01-05T08:49:00Z,3912.739019,3959.267051,3660.633921,3997.943768,2833887905.787,1699667894487.561,-24.6585
LTC,litecoin,2024-01-02T05:17:00Z,14193.087999,13892.494964,13463.136697,15347.24629,4471816853.862,622996156712.407,3.5005
ETH,ethereum,2024-01-03T19:50:00Z,18651.089702,18818.556159,17603.152423,18796.844575,11795145.08,1987451980956.406,18.9594
SOL,solana,2024-01-05T04:56:00Z,14459.636935,15079.857462,13882.634635,15682.361007,3142718224.407,1562380026653.46,-10.4968
ADA,cardano,2024-01-01T06:30:00Z,,87617.765591,81281.611244,90588.839508,1947329776.886,1627043564506.292,20.0831
DOGE,dogecoin,2024-01-01T06:51:00Z,"12,34",41559.732385,40634.105379,45147.92646,3664525623.531,1850069250587.425,-17.9728
LTC,litecoin,2024-01-05T14:13:00Z,84271.763746,85510.809743,79560.667543,85498.573456,1411187827.101,1585508195046.038,-17.8457
LTC,litecoin,2024-01-03T15:53:00Z,43460.888498,44101.495237,40279.26226,45909.548219,3516730109.696,180533797319.783,-6.9198
SOL,solana,2024-01-06T23:33:00Z,61471.257895,56330.350737,56065.645458,61557.220251,2811539773.645,1329112612277.863,18.3104
AAVE,aave,2024-01-05T08:06:00Z,77664.98148,80031.686714,72164.776266,78279.273723,1122575780.807,1159339354808.565,19.3392
LTC,litecoin,2024-01-04T13:00:00Z,73254.753467,69772.572218,65868.81628,75639.334873,197028682.175,1374892502753.678,-6.7126
SOL,solana,2024-01-03T07:52:00Z,26027.124538,27153.312976,25305.645082,26603.481361,4614924942.903,125674622805.716,8.5207
LTC,litecoin,2024-01-04T17:47:00Z,22856.827622,22949.36841,21789.371912,23823.922254,2156116558.226,323349252361.035,-3.8039
DOGE,dogecoin,2024-01-02T00:55:00Z,339.665022,327.935496,334.101046,355.320472,1414162050.282,646866878244.097,-6.8102
AAVE,aave,2024-01-03T05:38:00Z,72500.633208,68282.336761,66840.933978,72520.589498,3390920650.422,695771393274.193,7.9049
BTC,bitcoin,2024-01-07T02:01:00Z,13382.570448,13924.197235,13069.647433,14165.470363,1102662456.257,555948456419.135,-21.2253
DOT,polkadot,2024-01-07T06:27:00Z,61778.032457,64591.501492,58645.063077,63550.594153,166909240.109,476152749491.423,14.576
AAVE,aave,2024-01-01T05:50:00Z,,63531.635442,63407.668606,68649.557112,3539076460.588,273741893094.581,-21.1262
DOGE,dogecoin,2024-01-02T13:10:00Z,8709.564838,8652.91054,8147.852024,8953.154051,450317947.858,1375938568173.437,16.3967
XRP,ripple,2024-01-02T22:54:00Z,70754.940324,75045.416919,66682.182907,75635.479727,4606548328.789,1314496660455.861,-4.2035
DOGE,dogecoin,2024-01-06T00:36:00Z,44400.895032,46989.969184,42631.419792,47688.004336,1984363758.16,1844027261093.386,14.5196
,dogecoin,2024-01-01T02:43:00Z,77090.633503,77434.854375,72245.834496,78782.249162,1479150925.926,1831032226591.577,24.3575
ETH,ethereum,2024-01-04T01:20:00Z,38427.928539,36631.690698,35382.628963,39199.0652,2914345911.216,1557463770454.852,24.8269
AAVE,aave,2024-01-02T07:49:00Z,52828.731578,51791.298303,49364.409468,54141.822214,4581816725.734,694187646305.53,14.2188
DOGE,dogecoin,2024-01-06T00:16:00Z,29272.118792,30314.312573,28271.702704,30866.319963,4119544779.321,152833721262.549,24.3608
ADA,cardano,2024-01-01T12:28:00Z,52422.738978,53481.543926,51977.488327,57125.723254,2121640047.574,447499080057.64,14.1646
ADA,cardano,2024-01-07T07:17:00Z,56084.098641,55377.751972,54246.845757,57309.801935,870218172.476,107753371193.766,-13.3552
LTC,litecoin,2024-01-03T18:49:00Z,33235.116706,33716.044469,30266.923579,33835.021209,3757789844.934,1993681863581.15,23.0399
DOGE,dogecoin,2024-01-06T00:57:00Z,20304.210778,19932.354335,19394.036172,21863.055842,1710836557.602,600707264916.914,23.0891
LTC,litecoin,2024-01-07T13:48:00Z,44452.625514,41122.04081,42227.864003,44633.696833,4162773386.603,845147339950.82,-19.6333
XRP,ripple,2024-01-05T15:56:00Z,82030.404666,79163.622138,80602.130407,85039.191615,1919976542.4,210799304027.595,-8.6416
DOT,polkadot,2024-01-06T09:17:00Z,72230.291675,76607.657851,70251.632234,79254.459735,2404116816.945,617141825691.348,-23.6224
DOGE,dogecoin,2024-01-07T04:22:00Z,23385.071426,22933.181566,21279.24505,24462.358177,2505538207.537,570113960060.643,17.1014
AAVE,aave,2024-01-02T01:56:00Z,17637.648167,18296.401982,17564.864744,18131.25721,265172222.869,1872826106778.349,-6.9753
